"ID","Link","User","Date","Stars","Title","Text"
"2722","https://www.amazon.com/gp/customer-reviews/R3NX5HCSHDRVW2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","NColo","05 Jan 2020","5.0","Radical!","Standard, excellent G Shock!"
"2723","https://www.amazon.com/gp/customer-reviews/R2N6HX58T6L0TM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","26 Jan 2020","5.0","You should buy one","Regularly every day"
"2724","https://www.amazon.com/gp/customer-reviews/R370BSH2ZSJJ58/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","26 Sep 2019","5.0","it’s good","size because i have small wrist"
"2725","https://www.amazon.com/gp/customer-reviews/R2HY489F5ZTRQ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Rosa Valenzuela","21 Feb 2017","5.0","but Amazon global shipping is amazing, would buy again and again","Recently got this watch for my husband and he love's it so much, but Amazon global shipping is amazing, would buy again and again, thanks Amazon!!"
"2726","https://www.amazon.com/gp/customer-reviews/R38FOIOW08RNFF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Tinman","03 Jan 2020","5.0","For the price I would give this watch a 7 out of 10 score, & I would buy it again for it tuffness .","Backlite could be better."
"2727","https://www.amazon.com/gp/customer-reviews/R3P0K5DQD56BYK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Pedro Rittner","09 Oct 2013","5.0","Classic technical watch with great features","One of the best digital watches ever made, in my opinion. Has all the necessary functionality without any of the complicated button configurations. It is comfortable, weighty but not heavy on the wrist, and it's the classic G-Shock! There's only one in the world like it."
"2728","https://www.amazon.com/gp/customer-reviews/R1UC9FDV3UHZ24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Michigan_H","31 Dec 2018","5.0","Great watch","Rugged and reliable. Band is stiff but fit my wrist well."
"2729","https://www.amazon.com/gp/customer-reviews/R26TONIEIR1RFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Karla","02 Feb 2020","5.0","Just perfect","I’d love it"
"2730","https://www.amazon.com/gp/customer-reviews/R1BQ68KLTFSDG2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Reighty","17 Aug 2010","5.0","good as","this is a very good product and the service and delivery was unquestionably excellent.the only thing i found a bit hard to justify,and i nearly didn't go through with the transaction because of it,was the postage costs were 2/3 the cost of the item.apart from that,as i said,excellent.6 days to get half way around the world.cheers"
"2731","https://www.amazon.com/gp/customer-reviews/R3FDL0KSW58OP1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Myracle","21 Mar 2017","4.0","Four Stars","Small watch that is work appropriate."
"2732","https://www.amazon.com/gp/customer-reviews/R1P9ZN33Y472OB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","03 Jan 2020","5.0","Works good, looks good (Man's rugged),","Liked for easy time/date"
"2733","https://www.amazon.com/gp/customer-reviews/R3M1KB12AVW62G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Honest Reviews","08 Feb 2022","1.0","Sent used watch","Late delivery,  package damage and opened.  Watch obviously has been used. Definitely a return that they just sold as new. Adjust button smashed in doesn't work, has signs of wear can literally see dried up dirt on back of watch."
"2734","https://www.amazon.com/gp/customer-reviews/R1FAVWGDTA1ES0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Isaiah Gouveia","29 Feb 2020","5.0","GREAT WATCH !!!","Love it"
"2735","https://www.amazon.com/gp/customer-reviews/R1V844MQIIKFKT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Dan","13 Jan 2015","4.0","who loves Casio watches---he is very happy with it and wears it daily--He likes the ruggedness ...","Bought this for my son, who loves Casio watches---he is very happy with it and wears it daily--He likes the ruggedness and durability"
"2736","https://www.amazon.com/gp/customer-reviews/R27K0YBZF0MLCJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Dave Waggoner","28 Dec 2016","5.0","The Best!!","This is probably my 20th G-shock watch in 20 plus years. I love them, they give me what I want in a wrist watch. They are great."
"2737","https://www.amazon.com/gp/customer-reviews/R1QR2WR1WN3FY3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Edward Cunniff","06 Oct 2016","5.0","Definitely recommend.","Well I've owned several of these watches over the years and they stand up to the work I do in a professional kitchen. Features are handy to. Definitely recommend."
"2738","https://www.amazon.com/gp/customer-reviews/R391G708DYZ8YL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Marcel Marquez","31 Dec 2013","5.0","Simple Goodness","Love the simple and classic function and look of this watch.  I admire that it has transcended the passing of trends, and that its durability makes it reliable for many people, and consistently over years.  Time and date, lit when needed, just GOOD."
"2739","https://www.amazon.com/gp/customer-reviews/R3DHIYDEU9V92R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","21 Oct 2015","5.0","Perfect. I bought this for my son and he ...","Perfect. I bought this for my son and he loves it.  I wore this same watch for several years without ever having to replace the battery.  The wrist band eventually wore out before the watch."
"2740","https://www.amazon.com/gp/customer-reviews/R2J8TIKT8CL3EI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amari","31 Dec 2019","5.0","NICE WATCH","I LIKE IT !!"
"2741","https://www.amazon.com/gp/customer-reviews/R3FCSKNLEXHHWU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amanda Apodaca","24 Dec 2018","5.0","Love this watch❤","My every day watch! I'm a delivery driver and highly recommend"
"2742","https://www.amazon.com/gp/customer-reviews/R2HPKO7GECZGNI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Aaron Koehn","07 Sep 2019","5.0","Time piece with history and wrist appeal!","Love this classic digital G shock!"
"2743","https://www.amazon.com/gp/customer-reviews/R12OIK1ADUMPVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mike","02 Jan 2018","5.0","Excellent, so far. Exactly as described.","Excellent, so far. Exactly as described.  Added a black JaysAndKays Bullbar on it and looks very sharp."
"2744","https://www.amazon.com/gp/customer-reviews/R2EQH001U8RYZ9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jay Morgan","17 Sep 2016","4.0","Four Stars","Nice all around Watch.! Casual to wear and that""s great.!!"
"2745","https://www.amazon.com/gp/customer-reviews/R2QTT1FYH7U7NZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","David","16 Jun 2015","5.0","I've had mine for about a year and it looks just like it did then","This is a very reliable and nice-looking watch. I've had mine for about a year and it looks just like it did then. All the functions it has are very useful and I find myself using them a decent amount."
"2746","https://www.amazon.com/gp/customer-reviews/R1WM2Q4UVP8GGE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Oscar","07 Jun 2017","5.0","Perfect simple watch.","Love this watch I had lost my previous one and I just couldn't go without it. I had to order myself another one."
"2747","https://www.amazon.com/gp/customer-reviews/R13YDNO2NKWO00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Scott Storck","29 Dec 2019","5.0","Its a rine tested classic G Shock... it works and works great.","Classic... i love it"
"2748","https://www.amazon.com/gp/customer-reviews/R2HY04T86SDR5V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","B-DAWG","30 Oct 2021","1.0","Fading Display after 9 months","After 9months from purchase the screen display started fading . I changed the battery and that seemed to fix the issue.  After two weeks with new battery the screen began fading again. This watch is trash. I spent the extra 50 bucks and got a better model. Overall disappointed."
"2749","https://www.amazon.com/gp/customer-reviews/R1KW6IM2KL7K2A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kindle Customer","26 Dec 2019","5.0","Great","Great product. Indestructible watch."
"2750","https://www.amazon.com/gp/customer-reviews/RIOSC3ULAX2NA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Nestor","23 Feb 2020","5.0","Excellent","Very good"
"2751","https://www.amazon.com/gp/customer-reviews/R2X9FST37HJ57D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kyle Kirkner","30 Dec 2017","5.0","although the band is terrible. I didn't buy it for the band","Quality watch, although the band is terrible. I didn't buy it for the band. Function over form, always."
"2752","https://www.amazon.com/gp/customer-reviews/R2NAW02TKPHMAA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","2015 4Runner Trail","28 May 2019","5.0","Great quality","Just like my old one. Built to last!"
"2753","https://www.amazon.com/gp/customer-reviews/R2FTNTU1BLTA01/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Edward Cotto","05 Apr 2019","5.0","miami1460","Is a great watch. Easy to use and strong."
"2754","https://www.amazon.com/gp/customer-reviews/R3F2XOOMKF4P7U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Eugene K","06 Oct 2017","5.0","Love this style G-shock","Love this style G-shock! Durable and sturdy just like a G-shock should be! Cannot complain and best price there is!"
"2755","https://www.amazon.com/gp/customer-reviews/R2RNPOZJ5U5OEL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Sebastian Castro","19 Jun 2018","5.0","Built to last","No way to go wrong with this watch. Good quality, water, sweat, rain resistant."
"2756","https://www.amazon.com/gp/customer-reviews/R2E7DPUL78VR39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","srd41257","03 Apr 2017","4.0","Four Stars","Dolar for dollar big winner"
"2757","https://www.amazon.com/gp/customer-reviews/R25DQ4PO2BJED8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","raul","09 Apr 2012","5.0","nice and cheap","this casio g shock is the basic watch that you want because is cheap, look awesome and it works perfectly. I use it daily . the strap is a little bit stiff but it's not a problem . if you abuse of this watch , do it. it'll respond ."
"2758","https://www.amazon.com/gp/customer-reviews/R1Z8G5KGH3MWJV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","20 Feb 2020","5.0","very good","very good"
"2759","https://www.amazon.com/gp/customer-reviews/RF53IWMUCHKI1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jewej Guy","25 Apr 2016","4.0","great price, hard to turn on light in the ...","Simple, great price, hard to turn on light in the dark. Would recommend."
"2760","https://www.amazon.com/gp/customer-reviews/R2YS4MQWK5LDDC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Margaret R Beall","12 Nov 2012","5.0","Superb product","I have owned Casios for the better part of the last 25+ years. I LOVE their product. When my Casio that I owned for about 10 years died, I was so happy to see the same exact watch still available. Casio Men's DW5600E-1V G-Shock Classic Digital Watch"
"2761","https://www.amazon.com/gp/customer-reviews/R28FSKE5EC5L48/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Germán Naville","20 Feb 2020","5.0","Amazing!","Excellent watch!"
"2762","https://www.amazon.com/gp/customer-reviews/R3GJMTR7MRJOO7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","98rod","27 Jan 2014","5.0","got the time","this is used as a daily use watch.  it gets pretty abused at times and holds up very well.  this was to replace another g-shock watch that needed a new band.  the band was more expensive than this watch was so..."
"2763","https://www.amazon.com/gp/customer-reviews/RUS1OYPGMJHUK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Tomasz","12 Dec 2018","5.0","cool watch","Watch is exacly was I expected. Good watch with good proce."
"2764","https://www.amazon.com/gp/customer-reviews/RS642Z70Y3HMR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","MachinegunDAV","18 Dec 2019","5.0","Love it!!!","Great basic gshock beater!!!"
"2765","https://www.amazon.com/gp/customer-reviews/R3OGK3BL0WSXAB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ivette Torres","20 Dec 2019","5.0","Practico","Muy bonito y funcional"
"2766","https://www.amazon.com/gp/customer-reviews/R1FAXNFI04G001/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ding Yun","26 May 2015","5.0","A nice watch","A nice watch. Easy use and easy keep. With a price you can never  resist. You need never worry about the charging problem when you keep it in a box as it does not equip the light charging function."
"2767","https://www.amazon.com/gp/customer-reviews/R2M1O5N4T3Z2BV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Nick S","24 Oct 2019","1.0","Buttons impossible to push with short nails","The documentation for this watch states something to the effect of ""the buttons are depressed. they were intentionally designed this way and it's a feature not a bug.""  But from my perspective it's definitely a bug. Three of the four buttons are okay but the one in the top left (adjust button) is so far in that the only way I can push it is by taking off the watch and using some kind of small pointed tool. Very inconvenient. EDIT: downgraded to 1 star. I returned this watch. Unusable with buttons so far in."
"2768","https://www.amazon.com/gp/customer-reviews/ROMGI6RNLNM8F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Techie Ninja","14 Sep 2018","5.0","Excellent EDC watch!","Great watch for everyday carry. Can't go wrong with a Casio G-Shock watch."
"2769","https://www.amazon.com/gp/customer-reviews/R3N8SO4MBCXX4Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Robert","16 Jun 2012","5.0","great watch","I bought this very same model 25 years ago (for much more money).  Was still working great until I lost it about 7 years ago.  Am very pleased with this purchase...this watch will be able to take the wear and tear that I will put it through!"
"2770","https://www.amazon.com/gp/customer-reviews/RNTB38BQ4MEMK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","08 Jun 2016","5.0","Great for daily use","Looking from far is not so atractive but when you come near it is being awesome. It is so comfy after my big metal watch. The tissue is smoother than photos."
"2771","https://www.amazon.com/gp/customer-reviews/R1KNT2A0HBITYP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kindle Customer","21 Dec 2019","5.0","Very tough","Great watch. Very functional."
"2772","https://www.amazon.com/gp/customer-reviews/R31Q2LNTPRQDA9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ross K.","27 Jan 2019","5.0","Great","Toughest most reliable watch ive ever had, cant go wrong"
"2773","https://www.amazon.com/gp/customer-reviews/R2DL8GSUEM0U1C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ray Carroll","11 Jan 2013","5.0","Excellent watch","Best watch I have ever owned. Keeps perfect time. Waited 3 years to review just to make sure the band would last. It has and shows no sign of deterioration. A small miracle. Love digital and cannot understand why more makers do not make more upscale models."
"2774","https://www.amazon.com/gp/customer-reviews/R1WYBDF9IPPGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","quedn","23 Dec 2012","5.0","Great Watch that takes a lot of shock","This is my husbands third watch in 20 years and the only reason is that, is the watch band goes before the watch.  If I could improve this watch, it would be a replaceable watch band.  He loves it because he is a klutz. :)"
"2775","https://www.amazon.com/gp/customer-reviews/R1W99DTGKC2C6Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","John Titor","21 Jul 2018","3.0","Allergy to watch band","Love the watch hate the band. Makes my skin have an allergic reaction. Am I the only one?"
"2776","https://www.amazon.com/gp/customer-reviews/R1VDLS5D4FPDYD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","FROILAN MORALES","07 Nov 2013","5.0","Great classic design","Bought as a gift for my dad, he just wanted to test in was water resistant, and after several beach and swimming pool days, it was proven. Great classic design, day of week calculator (based on date). Delivered on time and in perfect condition."
"2777","https://www.amazon.com/gp/customer-reviews/R22ERUGZ625WB5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Nisarg Patel","11 Oct 2018","5.0","Affordable and durable","Buttons are hard to press, but that's it. Great quality watch otherwise."
"2778","https://www.amazon.com/gp/customer-reviews/RZNPLT6NO3OS5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Grady Garner","03 Apr 2018","3.0","Not for guys with big wrists","Good watch, obviously. The band is pretty small, though. I'll have to return it because it doesn't fit my wrist."
"2779","https://www.amazon.com/gp/customer-reviews/RKW9452OC3WXO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","william cook","31 Mar 2019","3.0","nice product","very small buttons hard to work, otherwise good product, good night vision."
"2780","https://www.amazon.com/gp/customer-reviews/R1OJ48UO1HBKA9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Alcibiade Cleinou","15 Dec 2019","5.0","i will buy again from Amazon !","everything was ok !"
"2781","https://www.amazon.com/gp/customer-reviews/R249JI7XED2614/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","George","21 Aug 2015","5.0","Greatwatch. I had many of the cheap Timex ...","Simple and effective.  Great watch.  I had many of the cheap Timex Ironman watches and they would always break or fog up inside the glass.  This watch is a great value and huge upgrade."
"2782","https://www.amazon.com/gp/customer-reviews/RNPA7TIC7PN5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Louis Anthony Flores","09 Mar 2015","4.0","First watch ever im young but like the old school look so this is the ideal ...","First watch ever im young but like the old school look so this is the ideal watch for me im enjoying it"
"2783","https://www.amazon.com/gp/customer-reviews/R2MA0XXXH98UNB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Brian","22 Nov 2019","5.0","Great","Just what I wanted"
"2784","https://www.amazon.com/gp/customer-reviews/RFB4ILR0Y8D4E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","ADRIANA BEZERRA","04 Oct 2018","5.0","so i like this","I bought this watch to give as a gift to a friend"
"2785","https://www.amazon.com/gp/customer-reviews/R8V5QIS579L6Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","26 Aug 2018","5.0","but item is GOOD. Recomannd","Fast Shipping / Item Pakage is little crushed, but item is GOOD. Recomannd!"
"2786","https://www.amazon.com/gp/customer-reviews/R32YDSTIACI4FK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Enrique","12 Dec 2019","5.0","calidad","de los mejores relojes"
"2787","https://www.amazon.com/gp/customer-reviews/R1M7OBR53GQQN8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Stew","09 Feb 2013","5.0","Durable","I used this for a couple months on a deployment to Central America. It rained almost every day and it was common to have 90% humidity. It worked great and I had no problems. Would definitely recommend for someone looking for a regular looking digital watch."
"2788","https://www.amazon.com/gp/customer-reviews/R2QM6UAAZLTRZL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","G. Michael Bennett","08 Aug 2015","3.0","Good watch but needs a sturdier band","same as the one I bought back in 2002. Never used the light, so the battery is still good. I just wish they used a better wrist band. They break after a while., my old one still works but the band broke"
"2789","https://www.amazon.com/gp/customer-reviews/R3JHPGXXEXDY2E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Rommel vega","11 Jan 2020","5.0","Casio","Good solid watch"
"2790","https://www.amazon.com/gp/customer-reviews/R5MQ6ZLP0Q1W0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","K Blair","22 Oct 2019","5.0","Great watch","I like all Casio products"
"2791","https://www.amazon.com/gp/customer-reviews/RVUM5B59KYRNO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Avery","12 Dec 2019","5.0","Very nice","Works perfect, Fits well"
"2792","https://www.amazon.com/gp/customer-reviews/R1NZ24EZHPXUTZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Antonio Barthelemy","05 Jul 2017","5.0","GOOD WATCH.","You purchased this item on February 7, 2009 I just change the battery  after  8 years. GOOD  WATCH........."
"2793","https://www.amazon.com/gp/customer-reviews/R3JI8LH4QHKC2Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ariel D","08 Aug 2019","5.0","Love it","Great watch for everyday and work!"
"2794","https://www.amazon.com/gp/customer-reviews/R2JNR40DMY3FDR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kyle","27 Jun 2017","5.0","Solid purchase","Awesome watch for a good price. Watch has no issues deviating off time and is easy to set up and operate."
"2795","https://www.amazon.com/gp/customer-reviews/R1DHQ3WNFRTQVP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Peter Swangren","24 Feb 2012","5.0","G shock again","This is my second G Shock watch. I found it on Amazon for 1/3 less than I could find it elsewhere. I like the durability of the watch as I spend a lot of time sailing offshore and scuba diving. I never worried about the watch letting me down."
"2796","https://www.amazon.com/gp/customer-reviews/R35M6QBEXZJJER/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ishrar","22 May 2009","5.0","A rock solid watch.","This is a lot of watch for the money. Nowadays for $40 you can't even buy a decent strap. It has the classic look of first G-Shock of 1983. It is not outrageously big like some current models. DW5600E is tough as nail but beautiful. The best affordable digital watch indeed. Amazon is great as usual. Very satisfied."
"2797","https://www.amazon.com/gp/customer-reviews/R1N5RJCTMHSLR6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Talal","10 Dec 2019","5.0","Good watch","It’s a good watch"
"2798","https://www.amazon.com/gp/customer-reviews/R34RJ7L6KKAWMO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","28 Jan 2020","5.0","Great watch for the price","Love it"
"2799","https://www.amazon.com/gp/customer-reviews/RUOT3Y9H0QL95/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","BigBronn","09 Jul 2019","5.0","If it is good enough for space it is good enough for me!","Solid watch... you can't beat a classic."
"2800","https://www.amazon.com/gp/customer-reviews/R8Q6SIVRNSY28/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","JCroz","14 Oct 2019","5.0","Old School","Quality product and speedy delivery."
"2801","https://www.amazon.com/gp/customer-reviews/RJ6NWP5HPBFWO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","TonyTang","14 Dec 2015","4.0","I like it very","High quality and inexpensive , I like it very. Thanks to Amazon, received on time."
"2802","https://www.amazon.com/gp/customer-reviews/R1SB3HZQ6QYW9R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Patrick George","20 Jan 2017","5.0","Water resistant? A stopwatch? A calandar? A ...","Water resistant? A stopwatch? A calandar? A backlight, all in one? This is a real ""smart"" watch! My god, what a time to be alive."
"2803","https://www.amazon.com/gp/customer-reviews/R1PDP6NHOUTR5K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Agentsmith308","21 Jan 2020","5.0","Great G-SHOCK","Great watch."
"2804","https://www.amazon.com/gp/customer-reviews/R5YZ75CLKZPYN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Hsamadeus","31 Jan 2015","2.0","Alarm is inaudible","I bought this watch for travel.  Wanted something that is water resistant for snorkeling, plus has an alarm for ""wake up"" calls.  It seems to work OK except for one fatal flaw:  the alarm is nearly inaudible.  My hearing is good, so that isn't the problem.  You would have to tape the dang thing to your ear to make sure it would wake you up.  If you leave it on a bedside table even a foot or two away, you probably won't hear it unless you are an insomniac.  It's going back."
"2805","https://www.amazon.com/gp/customer-reviews/R2FZ8KNDBCOHBH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Dragond","19 Jan 2018","5.0","It's simple and easy to use","The waterproofing works perfectly. It's simple and easy to use! Great watch, I've ever had :)"
"2806","https://www.amazon.com/gp/customer-reviews/RA7J1QVT4UKO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Humza Ghani","10 Aug 2018","5.0","Five Stars","An absolute great everyday watch that is reliable. Looks fabulous WITH SPORTY CLOTHEs!"
"2807","https://www.amazon.com/gp/customer-reviews/R15U3RXI4QXPSI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Wilbey","18 Jan 2015","5.0","good watch","Use this watch for work.  Would go through a watch every 6 months but have had this for awhile. Few years later and this watch is still going strong and let me tell you it’s taken a beating."
"2808","https://www.amazon.com/gp/customer-reviews/R34ZTDYCSA0PSD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","billybob","17 Sep 2012","5.0","will never buy anything else","I have had 3 or 4 Casio watches over the years and will never buy another brand.  The quality is great and I am really hard on watches.  All my Casio's have withstood my my abuse!  Amazon was great with their service and delivery."
"2809","https://www.amazon.com/gp/customer-reviews/R21N72IPIGLRN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ryan Huskey","25 Jun 2017","5.0","Retro Casio G-Shock","This is one of my favorite g-shocks.  It's not too big, yet not too small.  Highly durable and retro!"
"2810","https://www.amazon.com/gp/customer-reviews/R1B24GV14OHJTY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","RainbowBrother","13 Aug 2014","5.0","... watch isnt enormous and has the features you would love in a watch without crazy unnecessary stuff","The watch isnt enormous and has the features you would love in a watch without crazy unnecessary stuff. Sturdy design with a backligght for dark conditions. I love it and plan to have it for as long as it will last."
"2811","https://www.amazon.com/gp/customer-reviews/R1ZAVBCK6ZFCJR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Robert","29 Nov 2012","5.0","Basic watch but works great","My husband had this same watch a few years ago which he wanted for when he hikes.  He really beat it up and was very happy to find another ---perfect for hikes and takes ALOT of abuse and wear!!!  Easy to set also"
"2812","https://www.amazon.com/gp/customer-reviews/R1XY4JQECGWNH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Cristian Marroquin","23 Sep 2015","5.0","I like this particular model because of its retro look","Can't go wrong with a Casio. Watch arrived on time. I've had casio's in the past and they last for years. I like this particular model because of its retro look. I definitely recommend this watch."
"2813","https://www.amazon.com/gp/customer-reviews/R3N167OHOE7AG8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Minh H. Nguyen","07 Dec 2019","5.0","Simple, clean, and smexy","Pretty good product overall"
